conceptId,conceptName
43255359,clopidogrel 75 MG Oral Tablet Box of 120 by Actavis
43266156,clopidogrel 75 MG Oral Tablet Box of 14
43266158,clopidogrel 75 MG Oral Tablet Box of 14 by Actavis
36941284,clopidogrel 75 MG Oral Tablet Box of 14 by Medreich
2926032,clopidogrel 75 MG Oral Tablet Box of 14 by Sandoz
2926033,clopidogrel 75 MG Oral Tablet Box of 14 by Sanofi
43266157,clopidogrel 75 MG Oral Tablet Box of 14 by Sterling
2926031,clopidogrel 75 MG Oral Tablet Box of 14 by Winthrop
43260699,clopidogrel 75 MG Oral Tablet Box of 20
43271648,clopidogrel 75 MG Oral Tablet Box of 20 by Actavis
21121866,clopidogrel 75 MG Oral Tablet Box of 28
40899298,clopidogrel 75 MG Oral Tablet Box of 280
2926003,clopidogrel 75 MG Oral Tablet Box of 280 by Sandoz
2926005,clopidogrel 75 MG Oral Tablet Box of 280 by Sanofi
42876242,clopidogrel 75 MG Oral Tablet Box of 28 by 1 A
40949479,clopidogrel 75 MG Oral Tablet Box of 28 by AAA-Pharma
21092471,clopidogrel 75 MG Oral Tablet Box of 28 by A A H
21073002,clopidogrel 75 MG Oral Tablet Box of 28 by Accord
41230783,clopidogrel 75 MG Oral Tablet Box of 28 by Acino
21063100,clopidogrel 75 MG Oral Tablet Box of 28 by Actavis
21053275,clopidogrel 75 MG Oral Tablet Box of 28 by Alliance
21092472,clopidogrel 75 MG Oral Tablet Box of 28 by Almus
2926025,clopidogrel 75 MG Oral Tablet Box of 28 by Amneal
2926028,clopidogrel 75 MG Oral Tablet Box of 28 by APO
43282472,clopidogrel 75 MG Oral Tablet Box of 28 by Apotex
35764603,clopidogrel 75 MG Oral Tablet Box of 28 by Arrow Generics
2926026,clopidogrel 75 MG Oral Tablet Box of 28 by Ascent
21141605,clopidogrel 75 MG Oral Tablet Box of 28 by Aspire
2926027,clopidogrel 75 MG Oral Tablet Box of 28 by Auro
43293359,clopidogrel 75 MG Oral Tablet Box of 28 by Blooms The Chemist
43271649,clopidogrel 75 MG Oral Tablet Box of 28 by Chemmart
21102368,clopidogrel 75 MG Oral Tablet Box of 28 by Consilient
21121867,clopidogrel 75 MG Oral Tablet Box of 28 by DE
21161340,clopidogrel 75 MG Oral Tablet Box of 28 by Dexcel-Pharma
21141606,clopidogrel 75 MG Oral Tablet Box of 28 by Dowelhurst
21023809,clopidogrel 75 MG Oral Tablet Box of 28 by Dr Reddy's
42657952,clopidogrel 75 MG Oral Tablet Box of 28 by Eurogenerics
21161339,clopidogrel 75 MG Oral Tablet Box of 28 by Generics
1970981,clopidogrel 75 MG Oral Tablet Box of 28 by Glenmark
36035590,clopidogrel 75 MG Oral Tablet Box of 28 by Hecgmbh
21151403,clopidogrel 75 MG Oral Tablet Box of 28 by Kent
42657953,clopidogrel 75 MG Oral Tablet Box of 28 by KRKA
21043475,clopidogrel 75 MG Oral Tablet Box of 28 by Macleods
21082672,clopidogrel 75 MG Oral Tablet Box of 28 by Mawdsley-Brooks
35887735,clopidogrel 75 MG Oral Tablet Box of 28 by Medihealth
36946574,clopidogrel 75 MG Oral Tablet Box of 28 by Medreich
21063099,clopidogrel 75 MG Oral Tablet Box of 28 by Milpharm
40722011,clopidogrel 75 MG Oral Tablet Box of 28 by Mylan
40722010,clopidogrel 75 MG Oral Tablet Box of 28 by Necessity Supplies
36961795,clopidogrel 75 MG Oral Tablet Box of 28 by NorthStar Healthcare Unlimited Company
2926030,clopidogrel 75 MG Oral Tablet Box of 28 by Noumed
43260702,clopidogrel 75 MG Oral Tablet Box of 28 by Pharmacor
40722012,clopidogrel 75 MG Oral Tablet Box of 28 by Phoenix Healthcare Distribution
21033572,clopidogrel 75 MG Oral Tablet Box of 28 by Phoenix Labs
43260703,clopidogrel 75 MG Oral Tablet Box of 28 by Ranbaxy
36035589,clopidogrel 75 MG Oral Tablet Box of 28 by Ratiopharm
36957004,clopidogrel 75 MG Oral Tablet Box of 28 by Relonchem
21171099,clopidogrel 75 MG Oral Tablet Box of 28 by Sandoz
2926029,clopidogrel 75 MG Oral Tablet Box of 28 by Sanofi
40722013,clopidogrel 75 MG Oral Tablet Box of 28 by Sigma
21043474,clopidogrel 75 MG Oral Tablet Box of 28 by Sigma-Tau
43287934,clopidogrel 75 MG Oral Tablet Box of 28 by Stada
43282471,clopidogrel 75 MG Oral Tablet Box of 28 by Sterling
43255356,clopidogrel 75 MG Oral Tablet Box of 28 by Terry White Chemists
21112168,clopidogrel 75 MG Oral Tablet Box of 28 by TEVA
36074954,clopidogrel 75 MG Oral Tablet Box of 28 by Torrent
21073003,clopidogrel 75 MG Oral Tablet Box of 28 by Waymade
2926024,clopidogrel 75 MG Oral Tablet Box of 28 by Winthrop
21112169,clopidogrel 75 MG Oral Tablet Box of 28 by Wockhardt
21073004,clopidogrel 75 MG Oral Tablet Box of 28 by Zentiva
21171100,clopidogrel 75 MG Oral Tablet Box of 30
21131645,clopidogrel 75 MG Oral Tablet Box of 30 by A A H
21073005,clopidogrel 75 MG Oral Tablet Box of 30 by Accord
21112170,clopidogrel 75 MG Oral Tablet Box of 30 by Actavis
21161342,clopidogrel 75 MG Oral Tablet Box of 30 by Alliance
35773150,clopidogrel 75 MG Oral Tablet Box of 30 by Arrow Generics
21043476,clopidogrel 75 MG Oral Tablet Box of 30 by Aspire
2926021,clopidogrel 75 MG Oral Tablet Box of 30 by Auro
21171101,clopidogrel 75 MG Oral Tablet Box of 30 by Consilient
21063101,clopidogrel 75 MG Oral Tablet Box of 30 by DE
21131646,clopidogrel 75 MG Oral Tablet Box of 30 by Dr Reddy's
21151404,clopidogrel 75 MG Oral Tablet Box of 30 by Generics
41011817,clopidogrel 75 MG Oral Tablet Box of 30 by Hennig
40855941,clopidogrel 75 MG Oral Tablet Box of 30 by Heumann
41323999,clopidogrel 75 MG Oral Tablet Box of 30 by Heunet
21151405,clopidogrel 75 MG Oral Tablet Box of 30 by Kent
36941656,clopidogrel 75 MG Oral Tablet Box of 30 by KRKA
21102370,clopidogrel 75 MG Oral Tablet Box of 30 by Mawdsley-Brooks
21102369,clopidogrel 75 MG Oral Tablet Box of 30 by Mylan
40722009,clopidogrel 75 MG Oral Tablet Box of 30 by Phoenix Healthcare Distribution
21161341,clopidogrel 75 MG Oral Tablet Box of 30 by Phoenix Labs
2926022,clopidogrel 75 MG Oral Tablet Box of 30 by Sandoz
2926023,clopidogrel 75 MG Oral Tablet Box of 30 by Sanofi
43260704,clopidogrel 75 MG Oral Tablet Box of 30 by Sterling
35887734,clopidogrel 75 MG Oral Tablet Box of 30 by Torrent
21053277,clopidogrel 75 MG Oral Tablet Box of 30 by Waymade
2926020,clopidogrel 75 MG Oral Tablet Box of 30 by Winthrop
21131647,clopidogrel 75 MG Oral Tablet Box of 30 by Wockhardt
43293356,clopidogrel 75 MG Oral Tablet Box of 4
2926038,clopidogrel 75 MG Oral Tablet Box of 4 by Sandoz
2926039,clopidogrel 75 MG Oral Tablet Box of 4 by Sanofi
43287932,clopidogrel 75 MG Oral Tablet Box of 4 by Sterling
2926037,clopidogrel 75 MG Oral Tablet Box of 4 by Winthrop
43287928,clopidogrel 75 MG Oral Tablet Box of 50
43282475,clopidogrel 75 MG Oral Tablet Box of 500
2926002,clopidogrel 75 MG Oral Tablet Box of 500 by APO
43255360,clopidogrel 75 MG Oral Tablet Box of 500 by Apotex
42876243,clopidogrel 75 MG Oral Tablet Box of 50 by 1 A
41168290,clopidogrel 75 MG Oral Tablet Box of 50 by AAA-Pharma
43282473,clopidogrel 75 MG Oral Tablet Box of 50 by Actavis
41168289,clopidogrel 75 MG Oral Tablet Box of 50 by Amneal
41137116,clopidogrel 75 MG Oral Tablet Box of 50 by Axcount Generika
1970983,clopidogrel 75 MG Oral Tablet Box of 50 by Glenmark
36035591,clopidogrel 75 MG Oral Tablet Box of 50 by Hecgmbh
41292646,clopidogrel 75 MG Oral Tablet Box of 50 by Heumann
41074275,clopidogrel 75 MG Oral Tablet Box of 50 by Heunet
1970982,clopidogrel 75 MG Oral Tablet Box of 50 by Ratiopharm
2926018,clopidogrel 75 MG Oral Tablet Box of 50 by Sandoz
2926019,clopidogrel 75 MG Oral Tablet Box of 50 by Sanofi
43287935,clopidogrel 75 MG Oral Tablet Box of 50 by Sterling
2926017,clopidogrel 75 MG Oral Tablet Box of 50 by Winthrop
43271650,clopidogrel 75 MG Oral Tablet Box of 56
43255357,clopidogrel 75 MG Oral Tablet Box of 56 by Actavis
2926014,clopidogrel 75 MG Oral Tablet Box of 56 by Auro
41105693,clopidogrel 75 MG Oral Tablet Box of 56 by Heumann
41105692,clopidogrel 75 MG Oral Tablet Box of 56 by Heunet
2926015,clopidogrel 75 MG Oral Tablet Box of 56 by Sandoz
2926016,clopidogrel 75 MG Oral Tablet Box of 56 by Sanofi
43293360,clopidogrel 75 MG Oral Tablet Box of 56 by Sterling
2926013,clopidogrel 75 MG Oral Tablet Box of 56 by Winthrop
43266155,clopidogrel 75 MG Oral Tablet Box of 60
43260705,clopidogrel 75 MG Oral Tablet Box of 60 by Actavis
43266154,clopidogrel 75 MG Oral Tablet Box of 7
43282470,clopidogrel 75 MG Oral Tablet Box of 7 by Actavis
2926035,clopidogrel 75 MG Oral Tablet Box of 7 by Sandoz
2926036,clopidogrel 75 MG Oral Tablet Box of 7 by Sanofi
43277193,clopidogrel 75 MG Oral Tablet Box of 7 by Sterling
2926034,clopidogrel 75 MG Oral Tablet Box of 7 by Winthrop
43287929,clopidogrel 75 MG Oral Tablet Box of 84
42657904,clopidogrel 75 MG Oral Tablet Box of 84 by Apotex
42657956,clopidogrel 75 MG Oral Tablet Box of 84 by KRKA
42657954,clopidogrel 75 MG Oral Tablet Box of 84 by PI-Pharma
42657955,clopidogrel 75 MG Oral Tablet Box of 84 by Sandoz
2926012,clopidogrel 75 MG Oral Tablet Box of 84 by Sanofi
43282474,clopidogrel 75 MG Oral Tablet Box of 84 by Sterling
2926011,clopidogrel 75 MG Oral Tablet Box of 84 by Winthrop
43293357,clopidogrel 75 MG Oral Tablet Box of 90
43293361,clopidogrel 75 MG Oral Tablet Box of 90 by Actavis
42657957,clopidogrel 75 MG Oral Tablet Box of 90 by Mylan
41180571,clopidogrel 75 MG Oral Tablet Box of 98
42657959,clopidogrel 75 MG Oral Tablet Box of 98 by Eurogenerics
42657958,clopidogrel 75 MG Oral Tablet Box of 98 by PI-Pharma
42657960,clopidogrel 75 MG Oral Tablet Box of 98 by Sandoz
42928935,clopidogrel 75 MG Oral Tablet [BRVIX]
36503762,clopidogrel 75 MG Oral Tablet by 1 A
35149549,clopidogrel 75 MG Oral Tablet by AA
21102367,clopidogrel 75 MG Oral Tablet by A A H
21161338,clopidogrel 75 MG Oral Tablet by Accord
21063098,clopidogrel 75 MG Oral Tablet by Actavis
2063830,clopidogrel 75 MG Oral Tablet by Aestura
21141601,clopidogrel 75 MG Oral Tablet by Alliance
21082671,clopidogrel 75 MG Oral Tablet by Almus
2926041,clopidogrel 75 MG Oral Tablet by Amneal
2926044,clopidogrel 75 MG Oral Tablet by APO
43277192,clopidogrel 75 MG Oral Tablet by Apotex
2063831,clopidogrel 75 MG Oral Tablet by Ari
35756325,clopidogrel 75 MG Oral Tablet by Arrow Generics
2926042,clopidogrel 75 MG Oral Tablet by Ascent
21102365,clopidogrel 75 MG Oral Tablet by Aspire
2926043,clopidogrel 75 MG Oral Tablet by Auro
2063832,clopidogrel 75 MG Oral Tablet by Binex
43260701,clopidogrel 75 MG Oral Tablet by Blooms The Chemist
43287930,clopidogrel 75 MG Oral Tablet by Chemmart
35133832,clopidogrel 75 MG Oral Tablet by Choseido
21151400,clopidogrel 75 MG Oral Tablet by Consilient
2063833,clopidogrel 75 MG Oral Tablet by Daewoong
35139705,clopidogrel 75 MG Oral Tablet by Daito
21121865,clopidogrel 75 MG Oral Tablet by DE
21023807,clopidogrel 75 MG Oral Tablet by Dexcel-Pharma
2063834,clopidogrel 75 MG Oral Tablet by Dongsung
21023808,clopidogrel 75 MG Oral Tablet by Dowelhurst
21053273,clopidogrel 75 MG Oral Tablet by Dr Reddy's
35153916,clopidogrel 75 MG Oral Tablet by Elmed Eisai
35831192,clopidogrel 75 MG Oral Tablet by Feldsenf
35151992,clopidogrel 75 MG Oral Tablet by Fujifilm
21073000,clopidogrel 75 MG Oral Tablet by Generics
37593483,clopidogrel 75 MG Oral Tablet by GeneVida
35138594,clopidogrel 75 MG Oral Tablet by Janssen
21131644,clopidogrel 75 MG Oral Tablet by Kent
35831193,clopidogrel 75 MG Oral Tablet by Kokando
35150614,clopidogrel 75 MG Oral Tablet by Kotobuki Seiyaku
35130339,clopidogrel 75 MG Oral Tablet by Kowa
36946731,clopidogrel 75 MG Oral Tablet by KRKA
35140254,clopidogrel 75 MG Oral Tablet by Kyorin Rimedio
35134670,clopidogrel 75 MG Oral Tablet by Kyowa
2063835,clopidogrel 75 MG Oral Tablet by Legochem
21151401,clopidogrel 75 MG Oral Tablet by Macleods
21112167,clopidogrel 75 MG Oral Tablet by Mawdsley-Brooks
35887736,clopidogrel 75 MG Oral Tablet by Medihealth
36943281,clopidogrel 75 MG Oral Tablet by Medreich
35160886,clopidogrel 75 MG Oral Tablet by Meiji Seika
21151402,clopidogrel 75 MG Oral Tablet by Milpharm
35151609,clopidogrel 75 MG Oral Tablet by Mitsubishi Tanabe
35139663,clopidogrel 75 MG Oral Tablet by Mochida
21033571,clopidogrel 75 MG Oral Tablet by Mylan
40722014,clopidogrel 75 MG Oral Tablet by Necessity Supplies
35133694,clopidogrel 75 MG Oral Tablet by Nihon
35156906,clopidogrel 75 MG Oral Tablet by Nipro
35132480,clopidogrel 75 MG Oral Tablet by Nissin
35141001,clopidogrel 75 MG Oral Tablet by Nitto Medic
36968107,clopidogrel 75 MG Oral Tablet by NorthStar Healthcare Unlimited Company
2926046,clopidogrel 75 MG Oral Tablet by Noumed
35135438,clopidogrel 75 MG Oral Tablet by Pfizer
43282469,clopidogrel 75 MG Oral Tablet by Pharmacor
40722015,clopidogrel 75 MG Oral Tablet by Phoenix Healthcare Distribution
21121864,clopidogrel 75 MG Oral Tablet by Phoenix Labs
44051114,clopidogrel 75 MG Oral Tablet by Pro Doc Limitee
43293358,clopidogrel 75 MG Oral Tablet by Ranbaxy
36955774,clopidogrel 75 MG Oral Tablet by Relonchem
21102366,clopidogrel 75 MG Oral Tablet by Sandoz
44064137,clopidogrel 75 MG Oral Tablet by Sanis
2926045,clopidogrel 75 MG Oral Tablet by Sanofi
35143737,clopidogrel 75 MG Oral Tablet by Sanofi Japan
35151581,clopidogrel 75 MG Oral Tablet by Sanwa Kagaku
35831190,clopidogrel 75 MG Oral Tablet by Sawai
35137344,clopidogrel 75 MG Oral Tablet by Sawai Seiyaku
35142770,clopidogrel 75 MG Oral Tablet by Shiono Kemikaru
40722016,clopidogrel 75 MG Oral Tablet by Sigma
21073001,clopidogrel 75 MG Oral Tablet by Sigma-Tau
44128738,clopidogrel 75 MG Oral Tablet by Sivem
43287931,clopidogrel 75 MG Oral Tablet by Stada
43260700,clopidogrel 75 MG Oral Tablet by Sterling
35146015,clopidogrel 75 MG Oral Tablet by Tatsumi Kagaku
43271647,clopidogrel 75 MG Oral Tablet by Terry White Chemists
21141604,clopidogrel 75 MG Oral Tablet by TEVA
36066735,clopidogrel 75 MG Oral Tablet by Torrent
35131927,clopidogrel 75 MG Oral Tablet by Towa
35831191,clopidogrel 75 MG Oral Tablet by Tsuruhara
35142098,clopidogrel 75 MG Oral Tablet by Tsuruhara Seiyaku
36954384,clopidogrel 75 MG Oral Tablet by Viatris Healthcare
21141602,clopidogrel 75 MG Oral Tablet by Waymade
2926040,clopidogrel 75 MG Oral Tablet by Winthrop
21043473,clopidogrel 75 MG Oral Tablet by Wockhardt
35138311,clopidogrel 75 MG Oral Tablet by Yoshindo
35141216,clopidogrel 75 MG Oral Tablet by Zensei
21053274,clopidogrel 75 MG Oral Tablet by Zentiva
41097628,clopidogrel 75 MG Oral Tablet [Carder]
41160408,clopidogrel 75 MG Oral Tablet [Carder] Box of 100
41011816,clopidogrel 75 MG Oral Tablet [Carder] Box of 100 by Sigapharm
41034959,clopidogrel 75 MG Oral Tablet [Carder] Box of 28
40918129,clopidogrel 75 MG Oral Tablet [Carder] Box of 28 by Sigapharm
42928936,clopidogrel 75 MG Oral Tablet [CELAVIX]
42928971,clopidogrel 75 MG Oral Tablet [CERENADE]
42928972,clopidogrel 75 MG Oral Tablet [CHROREL]
2063828,clopidogrel 75 MG Oral Tablet [CHROREL] by Dongkwang
2063838,clopidogrel 75 MG Oral Tablet [CITGREL]
2063839,clopidogrel 75 MG Oral Tablet [CITGREL] by Seers
42928920,clopidogrel 75 MG Oral Tablet [CJ CLOPIDOGREL]
2063840,clopidogrel 75 MG Oral Tablet [CLADIA]
2063841,clopidogrel 75 MG Oral Tablet [CLADIA] by Poonglim
42928973,clopidogrel 75 MG Oral Tablet [CLAUDEL]
42928937,clopidogrel 75 MG Oral Tablet [CLAVIXIN]
42928921,clopidogrel 75 MG Oral Tablet [CLIDEL]
42928922,clopidogrel 75 MG Oral Tablet [CLINVIX]
42928923,clopidogrel 75 MG Oral Tablet [CLIVIX]
42928924,clopidogrel 75 MG Oral Tablet [CLOART]
2063842,clopidogrel 75 MG Oral Tablet [CLOBIS]
2063843,clopidogrel 75 MG Oral Tablet [CLOBIS] by Cheonwoo Shinyak
42928925,clopidogrel 75 MG Oral Tablet [CLOCHANCE]
2063844,clopidogrel 75 MG Oral Tablet [CLOCOVER]
2063845,clopidogrel 75 MG Oral Tablet [CLOCOVER] by JW
42928975,clopidogrel 75 MG Oral Tablet [CLOCURE]
42928892,clopidogrel 75 MG Oral Tablet [CLOD]
2063846,clopidogrel 75 MG Oral Tablet [CLODID]
2063847,clopidogrel 75 MG Oral Tablet [CLODID] by Dongindang
42928938,clopidogrel 75 MG Oral Tablet [CLODOREL]
2063848,clopidogrel 75 MG Oral Tablet [CLODOWN]
2063849,clopidogrel 75 MG Oral Tablet [CLODOWN] by Daewoong
42928939,clopidogrel 75 MG Oral Tablet [CLOFFECT]
42928894,clopidogrel 75 MG Oral Tablet [CLOGREL]
2925998,clopidogrel 75 MG Oral Tablet [CLOGREL] Box of 28
42928940,clopidogrel 75 MG Oral Tablet [CLOLIS]
42928976,clopidogrel 75 MG Oral Tablet [CLOMEDI]
43293363,clopidogrel 75 MG Oral Tablet [Clopaccord]
43293364,clopidogrel 75 MG Oral Tablet [Clopaccord] Box of 28
43287937,clopidogrel 75 MG Oral Tablet [Clopaccord] Box of 90
41160404,clopidogrel 75 MG Oral Tablet [Clopacin]
40972494,clopidogrel 75 MG Oral Tablet [Clopacin] Box of 28
42928941,clopidogrel 75 MG Oral Tablet [CLOPI]
2063850,clopidogrel 75 MG Oral Tablet [CLOPICK]
2063851,clopidogrel 75 MG Oral Tablet [CLOPICK] by Myungin
42928977,clopidogrel 75 MG Oral Tablet [CLOPID]
2063827,clopidogrel 75 MG Oral Tablet [CLOPID] by Nexpharm
42928895,clopidogrel 75 MG Oral Tablet [CLOPIDIL]
42928926,clopidogrel 75 MG Oral Tablet [CLOPIDO]
40972497,clopidogrel 75 MG Oral Tablet [Clopidocard 1a Pharma]
41097627,clopidogrel 75 MG Oral Tablet [Clopidocard 1a Pharma] Box of 100
41292645,clopidogrel 75 MG Oral Tablet [Clopidocard 1a Pharma] Box of 100 by 1 A
41160403,clopidogrel 75 MG Oral Tablet [Clopidocard 1a Pharma] Box of 28
41105680,clopidogrel 75 MG Oral Tablet [Clopidocard 1a Pharma] Box of 28 by 1 A
40910191,clopidogrel 75 MG Oral Tablet [Clopidocor Sandoz]
41128961,clopidogrel 75 MG Oral Tablet [Clopidocor Sandoz] Box of 100
40980507,clopidogrel 75 MG Oral Tablet [Clopidocor Sandoz] Box of 100 by Novartis
41128962,clopidogrel 75 MG Oral Tablet [Clopidocor Sandoz] Box of 28
41105691,clopidogrel 75 MG Oral Tablet [Clopidocor Sandoz] Box of 28 by Novartis
41315872,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma]
41284588,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 100
40887283,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 100 by 1 A
41097617,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 28
41168284,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 28 by 1 A
41315871,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 30
41292644,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 30 by 1 A
40941497,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 50
40918137,clopidogrel 75 MG Oral Tablet [Clopidogrel 1a Pharma] Box of 50 by 1 A
43677720,clopidogrel 75 MG Oral Tablet [Clopidogrel Aaa]
43659728,clopidogrel 75 MG Oral Tablet [Clopidogrel Aaa] by AAA-Pharma
44034924,clopidogrel 75 MG Oral Tablet [CLOPIDOGREL ABBOTT]
44064136,clopidogrel 75 MG Oral Tablet [CLOPIDOGREL ABBOTT] by Abbott
41128960,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz]
41284587,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 100
40918128,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 100 by AbZ-Pharma
41191546,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 28
40918136,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 28 by AbZ-Pharma
40910190,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 50
40887290,clopidogrel 75 MG Oral Tablet [Clopidogrel Abz] Box of 50 by AbZ-Pharma
41315877,clopidogrel 75 MG Oral Tablet [Clopidogrel Acino]
41034967,clopidogrel 75 MG Oral Tablet [Clopidogrel Acino] Box of 28
41230782,clopidogrel 75 MG Oral Tablet [Clopidogrel Acino] Box of 28 by Acino
40848040,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis]
40972496,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 100
44164036,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 100 by Bb Farma
41230781,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 100 by Puren
41160407,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 28
44175295,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 28 by Bb Farma
41105690,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 28 by Puren
41160401,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 50
44171566,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 50 by Bb Farma
41323998,clopidogrel 75 MG Oral Tablet [Clopidogrel Actavis] Box of 50 by Puren
41315876,clopidogrel 75 MG Oral Tablet [Clopidogrel Al]
41034966,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 100
41292643,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 100 by Aliud
41160406,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 28
41323997,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 28 by Aliud
44181291,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 56
44175298,clopidogrel 75 MG Oral Tablet [Clopidogrel Al] Box of 56 by Aliud
41191537,clopidogrel 75 MG Oral Tablet [Clopidogrel Amneal]
41003844,clopidogrel 75 MG Oral Tablet [Clopidogrel Amneal] Box of 100
40824976,clopidogrel 75 MG Oral Tablet [Clopidogrel Amneal] Box of 28
40980506,clopidogrel 75 MG Oral Tablet [Clopidogrel Amneal] Box of 28 by Amneal
41128954,clopidogrel 75 MG Oral Tablet [Clopidogrel Amneal] Box of 50
36258055,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex]
36268305,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 100
36266621,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 100 by Apotex
36275948,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 28
36271524,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 28 by Apotex
36260595,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 84
36271327,clopidogrel 75 MG Oral Tablet [Clopidogrel Apotex] Box of 84 by Apotex
41003852,clopidogrel 75 MG Oral Tablet [Clopidogrel Arrow]
40848033,clopidogrel 75 MG Oral Tablet [Clopidogrel Arrow] Box of 100
40972489,clopidogrel 75 MG Oral Tablet [Clopidogrel Arrow] Box of 28
41066100,clopidogrel 75 MG Oral Tablet [Clopidogrel Arrow] Box of 30
40879160,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo]
41034965,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 100
41168287,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 100 by Aurobindo
41097624,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 30
41323996,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 30 by Aurobindo
41253594,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 50
40980505,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurobindo] Box of 50 by Aurobindo
41191545,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurus]
41284586,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurus] Box of 100
41105679,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurus] Box of 100 by Quisisana
41066099,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurus] Box of 28
40980504,clopidogrel 75 MG Oral Tablet [Clopidogrel Aurus] Box of 28 by Quisisana
41253593,clopidogrel 75 MG Oral Tablet [Clopidogrel Axcount]
41034958,clopidogrel 75 MG Oral Tablet [Clopidogrel Axcount] Box of 100
41191544,clopidogrel 75 MG Oral Tablet [Clopidogrel Axcount] Box of 28
41105689,clopidogrel 75 MG Oral Tablet [Clopidogrel Axcount] Box of 28 by Axcount Generika
41066086,clopidogrel 75 MG Oral Tablet [Clopidogrel Axcount] Box of 50
40848032,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics]
40910182,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 100
40855932,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 100 by Basics
41003840,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 30
40949471,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 30 by Basics
41191535,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 50
41199691,clopidogrel 75 MG Oral Tablet [Clopidogrel Basics] Box of 50 by Basics
41066098,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo]
41253590,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 100
40949470,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 100 by biomo
40910189,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 20
40887289,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 20 by biomo
41222634,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 28
40918135,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 28 by biomo
41128959,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 30
41105688,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 30 by biomo
41284583,clopidogrel 75 MG Oral Tablet [Clopidogrel Biomo] Box of 50
